,index,prediction
6371,126939,7.7
5102,126943,
6372,126946,1000.0 pound
5103,126948,30.0 watt
5104,126949,450.0 watt
1926,126951,946.0 millilitre
5251,126952,
1928,126954,
1933,126957,710.0 millilitre
6373,126961,21.0 pound
6374,126962,750.0 pound
6375,126965,
5105,126969,
1938,126970,355.0 millilitre
6376,126971,300.0 pound
6377,126975,900.0 pound
5106,126977,
5107,126980,251141901921.0 watt
6378,126983,150
6379,126989,250.0 pound
6380,126992,100.0 pound
6381,126993,220.0 pound
6382,126995,
6383,126996,550.0 pound
2006,126999,750.0 millilitre
6384,127000,150.0 pound
5108,127002,
5109,127004,
2007,127005,330.0 millilitre
2008,127007,
2009,127008,473.0 millilitre
6385,127009,80.0 pound
2010,127012,750.0 millilitre
6386,127014,14.3 pound
6387,127017,220.0 pound
2011,127018,473.0 millilitre
6388,127020,600.0 pound
2014,127021,
2016,127024,500.0 millilitre
5110,127030,
6389,127032,500.0 pound
1976,127034,
6390,127035,330.0 pound
1977,127036,500.0 millilitre
1978,127038,355.0 millilitre
5111,127039,0.0 watt
1980,127042,473.0 millilitre
1993,127048,
1984,127049,355.0 millilitre
5112,127050,
6391,127052,750.0 pound
1985,127053,8.0 millilitre
5113,127057,180.0 watt
1924,127058,325.0 millilitre
5114,127060,
6392,127062,165.0 pound
6393,127063,330.0 pound
6394,127064,350.0 pound
1922,127067,237.0 millilitre
1853,127068,
6395,127069,350.0 pound
1854,127071,
5115,127074,650.0 watt
1857,127076,750.0 millilitre
6396,127077,750.0 pound
6397,127080,15
1873,127083,
1866,127084,503.0 millilitre
5252,127086,1.50 volt
5253,127087,
1868,127090,1.0 quart
5254,127095,
6398,127096,300.0 pound
6399,127099,2.5 pound
1862,127100,250.0 millilitre
5255,127101,1.35 volt
1838,127102,385.0 millilitre
1829,127104,330.0 millilitre
6400,127105,330.0 pound
5116,127108,
6401,127111,260.0 pound
6402,127116,80.0 pound
1832,127117,330.0 millilitre
5256,127119,
5117,127120,
5257,127122,1.35 volt
1834,127123,340.0 millilitre
1835,127124,
5258,127125,111.35 volt
5118,127126,
1849,127128,59.0 millilitre
5119,127130,750.0 watt
5259,127131,
5260,127135,
5261,127141,251.80 volt
6403,127142,500.0 pound
5262,127143,12.0 volt
5120,127144,
6404,127145,30.0 kilogram
1843,127147,1.0 quart
6405,127154,650.0 pound
6406,127155,650.0 pound
1898,127157,33.8 fluid ounce
6407,127159,40
5121,127160,
5263,127161,
5264,127164,1.50 volt
6408,127166,165.0 pound
5265,127168,2.0 volt
6409,127171,
5122,127175,2000.0 watt
1908,127176,207.0 millilitre
6410,127178,5.0 pound
5266,127184,
5123,127185,
5124,127190,
1918,127191,100.0 millilitre
6411,127193,50
6412,127200,39.9 kilogram
1878,127203,355.0 millilitre
1879,127206,
5125,127208,120.0 watt
5267,127209,
5268,127211,
6413,127212,16
1883,127213,22.0 millilitre
1897,127214,32.0 fluid ounce
6414,127215,13.0 pound
5269,127217,1.20 volt
1891,127220,
6415,127222,
6416,127223,1000.0 pound
5270,127225,1.20 volt
5271,127227,
6417,127229,800.0 pound
7,127232,15.0 millilitre
6418,127234,250.0 pound
5126,127236,
5,127237,500.0 millilitre
5127,127239,
6419,127240,290.0 pound
52,127243,355.0 millilitre
53,127244,180.0 millilitre
5272,127248,1.20 volt
35,127250,400.0 millilitre
5128,127251,4014.80 watt
5273,127252,11.10 volt
5274,127254,
6420,127256,300.0 pound
39,127257,30.0 millilitre
5129,127261,1050.0 watt
6421,127263,20
50,127265,500.0 millilitre
6422,127270,300.0 pound
5130,127273,
195,127275,30.0 millilitre
5275,127278,
5131,127279,
6423,127283,300.0 pound
6424,127286,100.0 pound
6425,127287,2.0 ton
258,127288,
6426,127294,331.0 pound
266,127296,
6427,127297,
6428,127299,88.0 pound
229,127301,250.0 millilitre
236,127305,355.0 millilitre
6429,127312,450.0 pound
5276,127316,
5277,127317,41.50 volt
86,127319,
6430,127320,276.0 pound
87,127321,500.0 millilitre
6431,127323,4.0 gram
89,127324,800.0 gallon
5132,127325,20.0 watt
119,127330,750.0 millilitre
120,127331,
5133,127335,
6432,127337,330.0 pound
5134,127340,
158,127341,237.0 millilitre
169,127343,385.0 millilitre
123,127344,750.0 millilitre
6433,127345,88.0 pound
141,127347,101.4 fluid ounce
5135,127348,100.0 watt
6434,127351,120.0 kilogram
6435,127353,550.0 pound
138,127354,
6436,127357,160.0 pound
5136,127359,15.0 watt
127,127362,330.0 millilitre
144,127364,
6437,127366,34
5278,127367,1.50 volt
6438,127369,2000.0 pound
5137,127370,3149457.0 watt
5279,127371,115.0 volt
6439,127373,200.0 pound
166,127375,473.0 millilitre
6440,127378,7.0 kilogram
5138,127383,
151,127385,
6441,127386,150
6442,127387,700.0 pound
6443,127392,2721.5 kilogram
5139,127397,
117,127399,12.0 fluid ounce
5280,127400,
5140,127401,230.0 watt
5141,127402,800.0 watt
109,127405,355.0 millilitre
101,127408,500.0 millilitre
6444,127409,1000.0 pound
6445,127411,500.0 pound
6446,127412,500.0 pound
172,127414,946.0 millilitre
5281,127415,1.50 volt
235,127419,237.0 millilitre
6447,127421,500
225,127422,236.0 millilitre
223,127423,
5282,127424,1.20 volt
6448,127425,6000.0 pound
6449,127427,10.0 pound
267,127429,
6450,127430,400.0 pound
6451,127431,220.0 pound
262,127433,32.0 fluid ounce
257,127434,
256,127435,473.0 millilitre
255,127438,
6452,127440,220.0 pound
253,127441,2130.0 millilitre
6453,127442,150.0 pound
5283,127443,1.10 volt
6454,127446,400
6455,127448,4400.0 pound
5142,127449,
220,127450,
6456,127451,225.0 gram
5284,127453,1.80 volt
196,127454,6.0 millilitre
200,127455,250.0 millilitre
8,127456,128.0 fluid ounce
6457,127457,60
5285,127459,1.20 volt
6458,127462,20.0 pound
41,127468,384.0 millilitre
6459,127470,300.0 pound
6460,127471,400.0 pound
40,127472,12.0 fluid ounce
6461,127473,500.0 pound
27,127475,200.0 millilitre
38,127476,29.6 millilitre
11,127477,
30,127478,
6462,127480,200.0 pound
6463,127483,1200.0 pound
26,127485,200.0 millilitre
42,127488,250.0 millilitre
5286,127489,1.20 volt
47,127490,295.0 millilitre
661,127491,100.0 millilitre
5143,127493,1600.0 watt
6464,127495,300.0 pound
6465,127498,287.0 pound
5144,127500,1860.0 watt
665,127504,414.0 millilitre
6466,127505,300.0 pound
5145,127508,58.0 watt
5287,127509,60.0 volt
6467,127511,22.0 pound
6468,127516,88.0 pound
6469,127521,500.0 pound
5146,127524,20.0 watt
645,127525,355.0 millilitre
648,127527,236.0 millilitre
6470,127528,80.0 pound
650,127529,473.0 millilitre
5147,127532,500.0 watt
678,127536,500.0 millilitre
5288,127537,10600.0 volt
679,127539,250.0 millilitre
5148,127540,
6471,127542,800.0 pound
699,127543,300.0 millilitre
6472,127544,11.0 pound
5149,127546,
703,127549,100.0 millilitre
707,127552,15.0 millilitre
5150,127554,
5151,127556,250.0 watt
5289,127557,
6473,127559,176.0 pound
696,127561,946.0 millilitre
687,127563,3.0 litre
6474,127564,36
688,127566,385.0 millilitre
6475,127570,310
642,127571,240.0 millilitre
588,127572,532.0 millilitre
589,127573,473.0 millilitre
594,127574,32.0 fluid ounce
600,127576,355.0 millilitre
601,127578,355.0 millilitre
6476,127579,16.0 gram
583,127584,30.0 millilitre
6477,127586,220.0 pound
5290,127587,1.20 volt
604,127589,0.5 gallon
6478,127591,360
6479,127592,300.0 pound
6480,127594,100.0 pound
6481,127595,330.0 pound
6482,127597,50.0 pound
6483,127601,485.0 pound
6484,127604,
6485,127605,800.0 pound
6486,127606,4
5291,127608,1.50 volt
5152,127612,25.0 watt
6487,127616,348.0 pound
5153,127618,
5292,127619,
6488,127621,290.0 pound
5293,127624,
615,127626,
619,127627,330.0 millilitre
716,127629,
5154,127634,
815,127635,10.0 millilitre
816,127636,473.0 millilitre
5155,127638,
5294,127640,
5156,127641,
6489,127642,200.0 pound
5157,127645,1170.0 watt
819,127646,710.0 millilitre
6490,127649,100.0 pound
6491,127650,400.0 pound
6492,127652,600.0 pound
805,127653,330.0 millilitre
6493,127655,220.0 pound
6494,127657,300.0 pound
847,127662,473.0 millilitre
6495,127663,968.0 pound
855,127669,
6496,127671,10.0 pound
857,127672,
860,127673,100.0 millilitre
5158,127674,
843,127676,10.0 millilitre
5295,127683,94.0 volt
6497,127684,200.0 pound
6498,127686,400.0 pound
789,127693,340.0 millilitre
6499,127695,500.0 pound
6500,127696,300.0 pound
735,127698,
6501,127700,400.0 pound
5296,127704,1.20 volt
6502,127709,110.0 pound
744,127710,0.5 litre
6503,127711,900.0 pound
748,127713,
6504,127715,250.0 pound
6505,127716,1500.0 pound
6506,127719,300.0 pound
6507,127720,
721,127723,
5297,127725,
5159,127730,20.0 watt
727,127731,
6508,127733,135.0 kilogram
6509,127734,1500.0 pound
773,127739,
774,127741,946.0 millilitre
777,127743,100.0 millilitre
781,127744,237.0 millilitre
782,127745,
6510,127746,10.0 kilogram
5160,127748,750.0 watt
6511,127749,450.0 pound
5161,127751,350.0 watt
6512,127753,500.0 pound
769,127755,
755,127756,
6513,127757,165.0 pound
5162,127759,35.0 watt
767,127767,10.0 millilitre
6514,127769,
367,127771,
369,127772,3.0 millilitre
6515,127777,150.0 pound
6516,127782,99.0 pound
5298,127783,1.20 volt
363,127784,355.0 millilitre
6517,127786,
362,127787,946.0 millilitre
5163,127790,
5164,127795,
350,127797,
360,127802,20.0 millilitre
354,127805,
356,127807,355.0 millilitre
379,127810,200.0 millilitre
381,127811,355.0 millilitre
5299,127812,
5165,127814,
5300,127815,1.35 volt
6518,127816,3.4 kilogram
5301,127821,
408,127823,946.0 millilitre
388,127831,
5166,127833,700.0 watt
5302,127835,1.20 volt
392,127836,946.0 litre
395,127838,
6519,127839,6660
6520,127840,440.0 pound
290,127844,
5303,127845,1.50 volt
295,127847,330.0 millilitre
299,127849,13.0 millilitre
6521,127852,6600.0 pound
5167,127857,1800.0 watt
5168,127860,
287,127861,25.9 millilitre
5169,127862,
274,127864,
277,127866,
6522,127868,800.0 pound
5304,127871,12.0 volt
5170,127872,
5305,127874,1.20 volt
307,127876,355.0 millilitre
6523,127877,250.0 pound
342,127878,
308,127879,
5171,127881,65.0 watt
5306,127883,1.50 volt
6524,127884,300.0 pound
5307,127886,
6525,127891,750.0 pound
6526,127893,16.0 pound
331,127894,473.0 millilitre
333,127895,
6527,127896,265.0 pound
6528,127900,40
6529,127903,40
340,127904,
6530,127906,55.0 pound
325,127909,10.0 millilitre
6531,127911,9
6532,127913,127.0 ton
6533,127919,2000.0 pound
321,127921,414.0 millilitre
6534,127926,350.0 pound
521,127927,750.0 millilitre
522,127928,30.0 millilitre
5308,127930,
5172,127933,
6535,127935,100.0 kilogram
510,127936,30.0 millilitre
495,127941,7.7 millilitre
496,127942,5.0 millilitre
499,127943,220.0 millilitre
6536,127944,16
5173,127947,
504,127948,
6537,127951,2000.0 pound
553,127955,
6538,127958,9.0 kilogram
6539,127962,
5174,127965,11850.0 watt
5175,127966,650.0 watt
5176,127968,
5309,127969,
6540,127970,250.0 pound
561,127971,10.0 millilitre
546,127972,
6541,127975,10
6542,127976,250.0 pound
6543,127978,106.3
6544,127979,880.0 pound
537,127982,330.0 millilitre
6545,127983,350.0 pound
6546,127984,1979
538,127985,29.0 millilitre
6547,127987,450.0 pound
545,127988,
493,127990,
442,127997,
448,127999,33.8 fluid ounce
5177,128000,
452,128003,20.0 millilitre
436,128006,340.0 millilitre
6548,128008,
6549,128009,1100.0 pound
421,128010,
425,128011,750.0 millilitre
5310,128014,1.20 volt
6550,128019,45
5311,128023,1.50 volt
478,128025,36.0 fluid ounce
6551,128026,400.0 pound
481,128027,150.0 millilitre
482,128028,
6552,128029,165.0 pound
484,128030,
6553,128032,300.0 pound
5312,128033,10600.0 volt
6554,128035,
486,128036,
487,128037,237.0 millilitre
473,128038,
459,128040,200.0 millilitre
466,128044,
470,128045,473.0 millilitre
6555,128048,300.0 pound
5313,128050,1.50 volt
5178,128051,60.0 watt
5314,128053,
5179,128057,750.0 watt
5315,128058,1.20 volt
6556,128059,1
5180,128063,30.0 watt
471,128064,
6557,128069,250.0 pound
5181,128070,
489,128072,
5316,128074,1.20 volt
5182,128076,
480,128077,1.0 litre
6558,128078,333.0 pound
6559,128080,50.0 pound
6560,128081,50.0 pound
5183,128084,500.0 watt
6561,128088,300.0 pound
6562,128091,2.2 pound
431,128092,
6563,128095,570
6564,128096,16
6565,128097,300.0 pound
5184,128099,7.68 kilowatt
427,128100,
424,128101,
6566,128106,440.0 pound
6567,128107,45.0 pound
6568,128112,5
6569,128116,1500
5185,128117,100.0 watt
445,128122,59.0 millilitre
5317,128123,
5186,128124,
444,128127,400.0 litre
6570,128129,300.0 pound
6571,128131,180.0 pound
6572,128132,155.0 pound
5187,128134,350.0 watt
5318,128135,
454,128140,
6573,128141,1014.0 kilogram
491,128142,237.0 millilitre
541,128143,500.0 millilitre
539,128144,
532,128146,500.0 millilitre
564,128147,100.0 millilitre
563,128148,236.0 millilitre
562,128150,15.0 millilitre
560,128151,500.0 millilitre
6574,128153,68
6575,128157,440.0 pound
528,128158,
505,128160,355.0 millilitre
5319,128162,1.20 volt
503,128163,473.0 millilitre
508,128167,177.0 millilitre
6576,128169,
5320,128172,
6577,128175,300.0 pound
5321,128176,
525,128177,750.0 millilitre
6578,128179,500.0 pound
519,128182,
6579,128183,8.8 pound
518,128184,237.0 millilitre
5188,128186,
419,128188,355.0 millilitre
6580,128189,440.0 pound
418,128191,
312,128193,355.0 millilitre
311,128195,237.0 millilitre
310,128196,
6581,128198,710
5322,128199,
5189,128200,650.0 watt
6582,128201,100.0 kilogram
309,128204,
5190,128205,450.0 watt
5323,128206,
6583,128209,33.0 pound
5324,128211,1.50 volt
6584,128215,
329,128216,355.0 millilitre
284,128218,180.0 millilitre
5325,128219,294.0 volt
5191,128221,2550.0 watt
5192,128224,8.50 watt
275,128228,
6585,128229,300.0 pound
301,128231,
6586,128239,500.0 pound
6587,128242,30.0 pound
380,128243,500.0 millilitre
6588,128245,0.0 pound
6589,128247,30.0 pound
394,128249,
393,128250,340.0 millilitre
384,128253,360.0 millilitre
398,128254,237.0 millilitre
6590,128256,500.0 pound
414,128257,
6591,128259,800.0 pound
5193,128263,
5194,128264,
404,128265,22349.0 centilitre
6592,128266,650.0 gram
6593,128268,40.0 pound
401,128269,
416,128271,750.0 millilitre
5195,128274,
5326,128275,
349,128278,
348,128279,
6594,128281,22.0 pound
5327,128283,1.50 volt
370,128287,15.0 millilitre
364,128290,500.0 millilitre
5196,128293,750.0 watt
6595,128294,6
5328,128296,
5329,128297,1.20 volt
6596,128299,375.0 pound
6597,128301,165.0 pound
6598,128304,8810.0 pound
6599,128305,5.0 pound
6600,128306,10.0 kilogram
759,128307,
6601,128309,600.0 pound
6602,128314,750.0 pound
6603,128315,
6604,128318,500010
6605,128322,
5197,128324,600.0 watt
778,128326,330.0 millilitre
6606,128327,195
5198,128332,335.0 watt
5330,128333,
6607,128335,90.0 kilogram
6608,128339,2800.0 pound
750,128340,946.0 millilitre
725,128341,
731,128342,
5199,128346,
5331,128347,551.0 volt
5200,128349,9.0 watt
724,128350,473.0 millilitre
6609,128352,750.0 pound
717,128353,355.0 millilitre
733,128354,200.0 millilitre
5332,128359,1.50 volt
5201,128361,0.0 watt
6610,128365,500.0 pound
841,128366,8.0 millilitre
5202,128367,450.0 watt
840,128369,355.0 millilitre
832,128370,500.0 millilitre
854,128374,750.0 millilitre
6611,128375,500.0 pound
5203,128376,
6612,128379,1250.0 pound
827,128381,15.0 millilitre
5204,128383,5.0 watt
800,128385,355.0 millilitre
799,128386,750.0 millilitre
270,128387,
808,128388,
823,128389,237.0 millilitre
6613,128391,110.0 pound
817,128393,591.0 millilitre
5333,128394,
6614,128397,209.0 gram
640,128403,
618,128404,500.0 millilitre
613,128405,355.0 millilitre
5334,128408,1.80 volt
5335,128409,1.20 volt
5205,128412,500.0 watt
6615,128413,5.0 pound
621,128414,
5206,128415,
637,128416,15.0 millilitre
5336,128418,
5207,128419,
5208,128420,
632,128421,47.3 millilitre
5209,128422,
6616,128425,250.0 pound
6617,128426,3000.0 pound
6618,128427,
626,128429,
5210,128433,65.0 watt
576,128435,
572,128436,
570,128437,
584,128440,473.0 millilitre
598,128445,340.0 millilitre
591,128447,
6619,128448,63.5
603,128449,
5337,128450,94.0 volt
5211,128453,
5338,128454,
697,128459,237.0 millilitre
5339,128460,1.20 volt
711,128462,500.0 millilitre
6620,128464,300.0 pound
6621,128466,123
705,128470,330.0 millilitre
6622,128474,996.0 kilogram
6623,128475,330.0 pound
6624,128478,28
5340,128481,1.20 volt
656,128482,236.0 millilitre
6625,128484,600.0 pound
655,128486,330.0 millilitre
659,128488,
6626,128492,6660
6627,128495,
6628,128497,176.0 pound
5212,128498,
1,128501,1.0 gallon
6629,128507,150.0 pound
34,128508,946.0 millilitre
36,128511,237.0 millilitre
71,128512,
6630,128514,500.0 pound
60,128516,
6631,128520,77.0 kilogram
0,128522,946.0 millilitre
6632,128525,26
5341,128527,
5213,128528,
6633,128529,80.0 pound
177,128534,
6634,128535,320.0 pound
6635,128537,1268.0 gram
6636,128539,50.0 pound
6637,128541,44
190,128543,
6638,128546,300.0 pound
6639,128547,160.0 pound
5214,128552,850.0 watt
6640,128554,300.0 pound
240,128557,250.0 millilitre
5215,128558,
6641,128560,380.0 pound
6642,128563,19.8 kilogram
104,128564,
106,128565,354.0 millilitre
115,128566,330.0 millilitre
6643,128568,500.0 pound
5342,128569,1.35 volt
6644,128570,6
96,128572,355.0 millilitre
76,128576,
6645,128580,5.0 ton
6646,128582,8
6647,128585,16
5343,128587,
5216,128588,
5217,128593,
165,128597,125.0 millilitre
147,128599,500.0 millilitre
5218,128602,
6648,128603,330.0 pound
129,128609,
5219,128611,
134,128612,236.0 millilitre
72,128614,236.0 millilitre
5220,128617,
6649,128621,165.0 pound
5344,128625,
6650,128626,600.0 pound
163,128629,
148,128631,
5221,128634,60.0 watt
6651,128637,45.0 pound
112,128638,150.0 millilitre
226,128641,30.0 millilitre
5222,128644,0.0 watt
186,128648,
5223,128649,
5345,128650,
6652,128652,220.0 pound
5346,128653,
5224,128654,
6653,128658,9.0 kilogram
6654,128659,6
6655,128662,88
48,128666,730.0 millilitre
6656,128668,36
5347,128673,1.50 volt
28,128676,20.0 millilitre
15,128678,180.0 millilitre
6657,128679,2020
6658,128681,33.0 pound
61,128682,275.0 millilitre
5225,128686,
51,128687,
6659,128689,30.0 kilogram
2405,128693,250.0 millilitre
5348,128695,1.20 volt
6660,128696,3.0 pound
3807,128697,18.0 millilitre
6661,128698,18.0 pound
6662,128700,300.0 pound
3828,128702,210.0 millilitre
